time,distance,health,x,y,z,holdout,holdout_time,police,camera_position_error,camera_angle_error,drift
17.50126,-1,11330,240,0.145,239.2947,True,8.358848,7,0,0,0
18.01188,-1,11330,240,0.145,239.2947,True,8.869473,7,0,0,0
18.50452,-1,11330,240,0.145,239.2947,True,9.362108,8,0,0,0
19.00345,-1,11330,240,0.145,239.2947,True,9.861035,8,0,0,0
19.5015,-1,11330,240,0.145,239.2947,True,10.35909,9,0,0,0
20.00748,-1,11330,240,0.145,239.2947,True,10.86508,9,0,0,0
20.52073,-1,11330,240,0.145,239.2947,True,11.37832,10,0,0,0
21.00685,-1,11330,240,0.145,239.2947,True,11.86444,10,0,0,0
21.51269,-1,11330,240,0.145,239.2947,True,12.37028,11,0,0,0
22.0153,-1,11330,240,0.145,239.2947,True,12.87289,11,0,0,0
22.50344,-1,11330,240,0.145,239.2947,True,13.36103,11,0,0,0
23.01199,-1,11330,240,0.145,239.2947,True,13.86957,12,0,0,0
23.50375,-1,11330,240,0.145,239.2947,True,14.36135,12,0,0,0
24.00233,-1,11330,240,0.145,239.2947,True,14.85992,13,0,0,0
24.51034,-1,11330,240,0.145,239.2947,True,15.36792,13,0,0,0
25.00864,-1,11330,240,0.145,239.2947,True,15.86623,14,0,0,0
25.51018,-1,11330,240,0.145,239.2947,True,16.36776,14,0,0,0
26.00944,-1,11330,240,0.145,239.2947,True,16.86703,15,0,0,0
26.5024,-1,11330,240,0.145,239.2947,True,17.35998,15,0,0,0
27.00455,-1,11330,240,0.145,239.2947,True,17.86214,16,0,0,0
27.51093,-1,11330,240,0.145,239.2947,True,18.36852,16,0,0,0
28.00642,-1,11330,240,0.145,239.2947,True,18.864,17,0,0,0
28.50238,-1,11330,240,0.145,239.2947,True,19.35996,17,0,0,0
29.01206,-1,11330,240,0.145,239.2947,True,19.86964,18,0,0,0
29.50641,-1,11330,240,0.145,239.2947,True,20.36399,18,0,0,0
30.01385,-1,11330,240,0.145,239.2947,True,20.87143,19,0,0,0
30.50405,-1,11330,240,0.145,239.2947,True,21.36163,19,0,0,0
31.0176,-1,11330,240,0.145,239.2947,True,21.87518,20,0,0,0
31.51081,-1,11330,240,0.145,239.2947,True,22.36839,20,0,0,0
32.00196,-1,11330,240,0.145,239.2947,True,22.85955,21,0,0,0
32.51327,-1,11330,240,0.145,239.2947,True,23.37086,22,0,0,0
33.00797,-1,11330,240,0.145,239.2947,True,23.86556,22,0,0,0
33.51377,-1,11330,240,0.145,239.2947,True,24.37137,23,0,0,0
34.00236,-1,11330,240,0.145,239.2947,True,24.85995,24,0,0,0
34.50278,-1,11330,240,0.145,239.2947,True,25.36037,24,0,0,0
35.01774,-1,11330,240,0.145,239.2947,True,25.87534,25,0,0,0
35.52184,-1,11330,240,0.145,239.2947,True,26.37945,25,0,0,0
36.01955,-1,11330,240,0.145,239.2947,True,26.87715,26,0,0,0
36.52888,-1,11330,240,0.145,239.2947,True,27.38647,27,0,0,0
37.00428,-1,11330,240,0.145,239.2947,True,27.86188,27,0,0,0
37.53298,-1,11330,240,0.145,239.2947,True,28.39057,27,0,0,0
38.01055,-1,11098,240,0.145,239.2947,True,28.86815,27,0,0,0
38.5004,-1,11098,240,0.145,239.2947,True,29.358,27,0,0,0
39.01139,-1,11098,240,0.145,239.2947,True,29.869,27,0,0,0
39.50454,-1,11330,240,0.145,242.1028,False,30,27,0,0,0
40.00835,-1,11330,240,0.145,246.0029,False,30,27,0,0,0
40.50248,-1,11330,240,0.145,249.9031,False,30,27,0,0,0
41.00608,-1,11330,240,0.145,253.8032,False,30,27,0,0,0
41.50872,-1,11330,240,0.145,257.7034,False,30,27,0,0,0
42.00254,-1,11330,240,0.145,261.6035,False,30,27,0,0,0
42.52294,-1,11330,240,0.145,265.6597,False,30,27,0,0,0
43.02392,-1,11330,240,0.145,269.5598,False,30,27,0,0,0
43.52641,-1,11330,240,0.145,273.46,False,30,27,0,0,0
44.0069,-1,11330,240,0.145,277.2041,False,30,27,0,0,0
44.50614,-1,11330,240,0.145,281.1042,False,30,27,0,0,0
45.0006,-1,11330,240,0.12,285.0044,False,30,27,0,0,0
45.50365,-1,11330,240,0.12,288.9045,False,30,27,0,0,0
46.02319,-1,11330,240,0.12,292.9607,False,30,27,0,0,0
